"Isuzu Motors","Isuzu Motors Ltd.","0.5612190476190476"
"McCormick & Co","McCormick &amp; Company","0.543785171154938"
"Adidas","Adidas","0.8187594936708861"
"Bayer","Bayer","0.813162210338681"
"Oi","Oi","0.8540000000000001"
"Archer Daniels Midland","Archer Daniels Midland","0.8602219482120839"
"HSBC Holdings","HSBC","0.8236002600910319"
"Beiersdorf","Beiersdorf","0.8106775510204082"
"Royal Bank of Canada","Royal Bank of Canada","0.8270422535211268"
"Banco do Brasil","Banco do Brasil","0.8065454545454546"
"EletrobrÃ¡s","Eletrobras","0.663379652605459"
"Colruyt","Colruyt Group","0.8395"
"Altera","Altera","0.8106407766990291"
"Canon","Canon Inc.","0.8191181657848325"
"IBM","IBM","0.8441173569834671"
"China Telecom","China Unicom","0.5723332248401565"
"China Telecom","China Telecom","0.871124383277071"
"Viacom","Viacom","0.8346666666666667"
"Novatek","Novatek","0.796"
"Tokyo Electric Power","Chubu Electric Power","0.5863272727272727"
"Sigma-Aldrich","Sigma-Aldrich","0.8106666666666668"
"OGE Energy","Xcel Energy","0.5404164648910412"
"OGE Energy","TXU Energy","0.5445027196687099"
"VF","VF Corporation","0.8188123393316196"
"Canadian Pacific Railway","Canadian National Railway","0.5798149313654403"
"InterContinental Hotels","InterContinental Hotels Group","0.8192"
"British American Tobacco","British American Tobacco","0.912"
"Rosneft","Rosneft","0.8021052631578948"
"Linde","The Linde Group","0.8134794520547945"
"NRG Energy","TXU Energy","0.5445027196687099"
"Kraft Foods Group","Kraft Foods","0.8561185934699581"
"Magna International","Magna International","0.8173748766389398"
"Occidental Petroleum","Occidental Petroleum","0.8131147540983606"
"Vertex Pharmaceuticals","Barr Pharmaceuticals","0.5576770370370371"
"Ecolab","Ecolab","0.8097470039946738"
"CNO Financial Group","Ally Financial Inc.","0.5218444444444444"
"Wells Fargo","Wells Fargo","0.8227204374572796"
"Liberty Global","Liberty Global","0.8090267379679145"
"Transocean","Transocean","0.8056666666666668"
"Eastman Kodak","Eastman Kodak","0.8151195608695692"
"Tesla Motors","Tesla Motors","0.796"
"Starbucks","Starbucks","0.8113994605933473"
"American International Group","American International Group","0.8385845911536948"
"Exxon Mobil","Exxon Mobil","0.8144370860927153"
"Daimler","Daimler AG","0.5186057692307693"
