"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","[5] CompanyDateFoundedComparator","[6] CompanyKeyPeopleComparator","[7] CompanyLocationComparatorJaccard","finalValue","id1","id2","isMatch","label"
"0.0625","0.0","0.5217391304347826","0.0","0.0","0.0","0.2941176470588235","0.0","0.03198833120204603","DBPedia_Company_12937","Freebase_Company_1233","false","0"
"0.3214285714285714","0.0","1.0","0.0","0.0","0.5","0.18518518518518523","0.0","0.2662791005291005","DBPedia_Company_3950","Freebase_Company_793","false","0"
"0.8478260869565217","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.8621521739130434","DBPedia_Company_7160","Freebase_Company_1465","true","1"
"0.11111111111111116","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.058444444444444424","DBPedia_Company_2311","Freebase_Company_1783","false","0"
"0.33333333333333337","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09466666666666668","DBPedia_Company_9661","Freebase_Company_1951","false","0"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.055","DBPedia_Company_841","Freebase_Company_157","true","1"
"1.0","1.0","1.0","0.0","0.0","0.95","0.25316455696202533","1.0","1.1419430379746836","DBPedia_Company_6853","Freebase_Company_1403","true","1"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.055","DBPedia_Company_2978","Freebase_Company_606","true","1"
"0.3125","0.0","0.2142857142857143","0.0","0.0","0.0","0.05555555555555558","0.0","0.10661408730158728","DBPedia_Company_6495","Freebase_Company_1303","false","0"
"0.6923076923076923","1.0","0.19047619047619047","0.0","0.0","0.0","0.05555555555555558","0.0","0.4557063492063491","DBPedia_Company_4201","Freebase_Company_847","false","0"
"1.0","1.0","1.0","0.3429595959595959","0.3429595959595959","0.0","0.18867924528301883","1.0","0.956132075471698","DBPedia_Company_1612","Freebase_Company_485","true","1"
"0.4285714285714286","0.0","0.09230769230769231","0.0","0.0","0.0","0.15714285714285714","0.0","0.2218362637362637","DBPedia_Company_4276","Freebase_Company_858","false","0"
"0.4285714285714286","1.0","0.17307692307692313","0.0","0.0","0.0","0.4285714285714286","0.0","0.4141840659340659","DBPedia_Company_5895","Freebase_Company_1208","false","0"
"0.30000000000000004","1.0","0.0","0.0","0.0","0.65","0.0","0.0","0.2702","DBPedia_Company_9097","Freebase_Company_1828","false","0"
"1.0","1.0","0.3076923076923077","0.6700176991150443","0.6700176991150443","1.0","1.0","0.0","1.1966923076923077","DBPedia_Company_4510","Freebase_Company_935","true","1"
"0.46153846153846156","1.0","1.0","0.0","0.0","0.95","0.4","1.0","0.8263","DBPedia_Company_11805","Freebase_Company_2318","true","1"
"1.0","1.0","0.5454545454545454","0.0","0.0","1.0","0.48571428571428577","1.0","1.2267506493506493","DBPedia_Company_6716","Freebase_Company_1367","true","1"
"1.0","1.0","1.0","0.0","0.0","1.0","0.22186495176848875","1.0","1.1386430868167203","DBPedia_Company_3270","Freebase_Company_657","true","1"
"1.0","1.0","0.19047619047619047","0.0","0.0","0.9","0.0","1.0","1.0177619047619046","DBPedia_Company_7325","Freebase_Company_1495","true","1"
"1.0","1.0","1.0","0.0","0.0","1.0","0.275","0.0","0.9406749999999999","DBPedia_Company_12863","Freebase_Company_2539","true","1"
"0.33333333333333337","1.0","0.55","0.0","0.0","1.0","1.0","0.0","0.7434166666666667","DBPedia_Company_2771","Freebase_Company_568","true","1"
"0.08333333333333337","1.0","1.0","0.0","0.0","1.0","0.15384615384615385","1.0","0.4814166666666667","DBPedia_Company_4861","Freebase_Company_2158","false","0"
"0.1428571428571429","0.0","0.2857142857142857","0.0","0.0","0.0","0.30000000000000004","0.0","0.0836714285714286","DBPedia_Company_6428","Freebase_Company_1329","false","0"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.03","DBPedia_Company_7753","Freebase_Company_1604","true","1"
"0.47058823529411764","0.0","0.24137931034482762","0.0","0.0","0.0","0.11764705882352944","0.0","0.2396227180527383","DBPedia_Company_8596","Freebase_Company_588","false","0"
"1.0","1.0","1.0","0.8692248062015504","0.8692248062015504","1.0","0.391304347826087","1.0","1.2025217391304348","DBPedia_Company_4913","Freebase_Company_1012","true","1"
"0.4285714285714286","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16028571428571425","DBPedia_Company_2072","Freebase_Company_445","false","0"
"1.0","1.0","0.0","0.0","0.0","0.15000000000000002","0.0","1.0","0.8854999999999998","DBPedia_Company_6291","Freebase_Company_1275","true","1"
"0.23076923076923073","0.0","0.2857142857142857","0.0","0.0","0.0","0.13461538461538458","0.0","0.08189285714285707","DBPedia_Company_6877","Freebase_Company_1408","false","0"
"1.0","1.0","0.47692307692307684","0.0","0.0","1.0","0.9333333333333333","1.0","1.3937897435897435","DBPedia_Company_8020","Freebase_Company_1627","true","1"
"1.0","1.0","0.0","0.3167798589782411","0.3167798589782411","1.0","1.0","1.0","1.407","DBPedia_Company_2844","Freebase_Company_582","true","1"
"0.4285714285714286","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.27928571428571425","DBPedia_Company_4939","Freebase_Company_1013","false","0"
"1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.432","DBPedia_Company_11781","Freebase_Company_2312","true","1"
"0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03724999999999998","DBPedia_Company_581","Freebase_Company_112","false","0"
"0.16666666666666663","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-0.020166666666666708","DBPedia_Company_11452","Freebase_Company_1363","false","0"
"1.0","1.0","0.5573770491803279","0.0","0.0","1.0","0.0","1.0","1.0439344262295083","DBPedia_Company_1721","Freebase_Company_325","true","1"
"0.30000000000000004","0.0","0.18181818181818177","0.0","0.0","0.7","0.14814814814814814","0.0","0.25109730639730643","DBPedia_Company_4511","Freebase_Company_935","false","0"
"1.0","1.0","0.6956521739130435","0.0","0.0","1.0","0.0","1.0","1.047391304347826","DBPedia_Company_2214","Freebase_Company_466","true","1"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.055","DBPedia_Company_12028","Freebase_Company_2367","true","1"
"0.23529411764705888","1.0","0.25","0.0","0.0","0.5","0.2777777777777778","0.0","0.31108986928104576","DBPedia_Company_11448","Freebase_Company_2949","false","0"
"0.15384615384615385","1.0","0.13165952235150033","0.0","0.0","0.09999999999999998","0.0","0.0","0.0792914880587875","DBPedia_Company_3325","Freebase_Company_751","false","0"
"0.125","0.0","0.0","0.0","0.0","0.0","0.1923076923076923","0.0","0.02362499999999998","DBPedia_Company_12023","Freebase_Company_339","false","0"
"0.2142857142857143","1.0","0.0","0.5408917501192179","0.5408917501192179","0.0","0.25","0.0","0.19489285714285712","DBPedia_Company_1477","Freebase_Company_299","false","0"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.055","DBPedia_Company_12246","Freebase_Company_2621","true","1"
"0.26315789473684215","0.0","0.0","0.0","0.0","0.30000000000000004","0.0","0.0","0.09731578947368424","DBPedia_Company_4815","Freebase_Company_987","false","0"
